GroupID,AccountProfileID,Role
118,3408127592,admin
451,2483409953,co-admin
72,2395646017,member
269,5242687620,admin
179,3245480420,co-admin
157,5016888350,admin
289,3552996783,member
103,5100309425,admin
29,2746939514,co-admin
442,2288421764,admin
35,2997881143,member
152,3499763330,co-admin
464,3959482334,admin
344,5299453302,co-admin
315,2126446957,admin
177,2660727055,co-admin
278,3739220077,co-admin
74,2576925500,co-admin
15,1460364743,admin
260,5187514075,co-admin
231,5108472881,admin
39,5057805115,member
11,2934050413,admin
417,3153376265,co-admin
266,2973599445,member
164,3278294552,member
488,3831018194,admin
73,5087603959,member
382,5059263097,co-admin
319,3254365334,co-admin
236,3156564555,admin
67,3837397226,admin
461,3978498893,co-admin
368,5330763800,co-admin
26,5081563197,co-admin
179,3213235522,admin
422,2019565797,co-admin
362,5256715380,admin
322,3891127411,member
118,2733770900,admin
216,2889246763,co-admin
75,3911601338,admin
326,1365738941,admin
1,1810404915,co-admin
9,5251729276,member
233,3108644371,member
459,3443132440,co-admin
199,5289215194,admin
85,5227113258,co-admin
478,3002656862,admin
428,2241912935,member
41,2900118295,admin
104,2145235680,admin
171,3922158811,admin
58,1204918852,admin
171,5044742057,co-admin
454,5101891048,co-admin
24,2997862037,co-admin
419,5222026807,member
249,5196886259,admin
148,1818093762,admin
233,5087276699,admin
192,5175816162,co-admin
465,2439355933,member
365,3322929824,member
485,3978462568,co-admin
16,5061924249,co-admin
191,5354600485,member
340,5243662904,admin
420,5303999800,admin
14,3252792642,member
7,1948529943,member
380,2122732095,member
258,5350615829,admin
28,2998918747,member
478,2937766763,member
50,3764144283,co-admin
194,2817015500,co-admin
380,3043464004,co-admin
275,5297416137,member
442,1877978891,co-admin
64,5073811590,co-admin
255,2587379827,admin
58,3266654570,co-admin
124,2801518642,admin
240,2171070911,co-admin
363,2974979981,co-admin
360,2781685170,member
39,1627736355,member
362,3339381272,admin
325,3959726724,co-admin
355,3626341565,co-admin
428,2881414747,co-admin
81,5286026733,co-admin
382,5111330172,co-admin
50,2808338945,admin
271,2741151065,member
409,2647122553,admin
200,5276718753,admin
210,3120532373,member
139,2095367925,member
141,3848667384,admin
49,5376044252,member
252,2825191431,member
366,2730465842,co-admin
334,5116617020,member
497,5100309425,admin
435,5188467316,member
302,3919801596,co-admin
114,5229361175,admin
339,5111694497,admin
303,2151356714,co-admin
14,5262438494,co-admin
422,5070835945,co-admin
373,3478876097,member
374,3714485071,co-admin
145,5313901055,member
447,2998974535,co-admin
133,5302136363,co-admin
309,2519975011,admin
312,2437628197,co-admin
183,3872606056,co-admin
213,1244299520,member
319,5336089730,admin
95,5299252532,admin
73,5073750050,member
286,2598386347,co-admin
10,2208102693,member
271,3099842730,co-admin
299,2882213471,admin
94,2831808797,admin
310,2778116845,co-admin
430,3984738653,admin
394,5332084382,co-admin
301,5075350888,member
249,2883018445,co-admin
46,3690890242,admin
137,5092032167,member
281,2266245372,member
21,3252222331,member
284,3806949780,admin
479,3969603037,admin
339,2900602427,co-admin
487,2653576933,member
78,5102976230,co-admin
209,2500428327,admin
61,5331917298,admin
291,2189162367,admin
288,5033824608,co-admin
499,2900529943,co-admin
379,3486006142,member
266,3295922741,member
31,5046989762,co-admin
403,5135032687,admin
192,1202342710,member
433,3510544614,co-admin
105,3026144821,member
246,2754741743,member
193,2892665877,admin
193,1771871902,co-admin
178,3544582370,admin
227,3065834497,admin
219,3156564555,member
221,2940503207,member
372,3869298874,member
436,2788660365,member
124,5047247357,co-admin
132,2459669094,co-admin
29,2104849412,admin
159,2827274331,admin
421,5053197408,member
99,2339946697,co-admin
86,3244374143,member
117,3544582370,member
491,5258055897,admin
162,3785593200,member
37,3165050421,co-admin
42,3016174673,member
337,3059485711,co-admin
109,3037303477,admin
23,2789965602,member
424,3501555861,admin
142,5057650984,admin
213,5320051474,admin
464,3158624391,member
48,2998862703,admin
35,1063865130,member
258,3499505191,co-admin
391,5097622571,admin
254,3740487305,co-admin
405,2881187115,member
148,3180472204,co-admin
55,5374207493,admin
94,3085562597,member
204,2886415865,co-admin
315,2551845520,co-admin
48,3860140453,admin
433,1928786287,member
187,3218836710,member
436,5041480253,member
298,3509670895,admin
87,2791251417,admin
320,5129302340,member
213,5288532986,co-admin
431,3503453533,member
416,1873691097,member
389,3151883514,admin
86,5329859275,member
243,3995733016,admin
488,5362787816,admin
408,5236955297,member
188,1915988993,co-admin
6,5120401325,member
120,5311661317,member
313,2954168945,member
213,5123327384,co-admin
279,3929506267,member
387,5044854440,member
392,3954571742,admin
430,2948854587,admin
131,2802433213,co-admin
474,5154485317,co-admin
57,3841895337,member
351,3976002896,co-admin
206,5053155426,admin
12,3102514655,co-admin
147,2346100461,co-admin
483,3242253604,admin
31,2630899405,member
420,1856101713,admin
461,5032372913,admin
406,3220315523,co-admin
494,2185595275,admin
433,3198379823,member
453,1756315441,co-admin
232,3504547037,co-admin
4,3490389491,co-admin
363,5068381221,member
370,5081113687,admin
430,2032751093,member
339,5097795709,co-admin
374,2637321455,member
99,2869668574,member
328,3006427107,admin
157,3198379823,co-admin
410,3480910852,admin
436,2243447813,admin
201,3759504435,admin
262,3929215626,admin
53,3517938837,admin
477,5307806803,admin
381,3744498867,admin
372,5071462909,admin
136,5214131632,admin
282,2771866275,admin
402,5287605603,admin
309,5225548755,co-admin
123,2844652117,co-admin
323,2795656723,member
451,5338426213,member
108,2625587601,member
338,5243474201,admin
289,5040813258,member
428,1815966102,co-admin
113,5302117779,admin
390,2339137095,member
251,1946394081,admin
238,2793225180,admin
276,3957828429,member
98,5266924705,admin
470,5328912176,admin
413,2242017275,member
163,5089998884,member
298,5072090870,member
222,2534717307,member
175,3253552727,admin
475,1997184545,admin
165,2453122467,member
313,1771810115,member
415,3861603447,admin
240,5102580417,member
278,3077544227,co-admin
16,5087936095,member
406,3264608970,admin
339,3134759001,admin
386,3134901705,admin
473,3118796283,admin
89,5074252780,member
234,5229501538,member
448,5144370035,member
369,2838640630,co-admin
307,5308078394,member
141,5223236835,co-admin
118,2385318237,co-admin
428,3468586282,co-admin
260,5181047722,admin
420,5227263517,admin
328,2955772297,member
89,5328704984,admin
444,1230301560,co-admin
240,2975501384,member
107,5290318189,member
472,2098795973,member
206,5262291092,co-admin
4,2430931000,admin
168,5143326974,admin
233,1798013533,co-admin
438,3222462732,admin
19,1868693014,member
419,2094556913,admin
480,2808357311,member
66,5364930344,admin
447,1980725452,admin
453,3314117987,member
22,3510374954,co-admin
297,2875078445,member
101,5121277951,admin
7,3044504232,co-admin
264,2282947340,co-admin
399,2286571711,admin
438,5083472999,member
322,2788175972,member
171,3503482775,co-admin
494,3795459770,member
177,1818025404,admin
381,3871754670,member
403,3324165972,member
389,2933853413,admin
348,5185090717,member
351,1953502494,admin
183,5097795709,member
376,3073160087,co-admin
277,3044944782,co-admin
290,5288758447,co-admin
267,5126223090,member
500,2287040381,co-admin
149,5182232676,co-admin
473,5030939803,member
401,2010995281,co-admin
403,3744505710,co-admin
173,5079939796,member
409,3626025602,member
6,2536057140,admin
400,1902359357,member
276,2125382324,member
118,3068207745,co-admin
49,1855920984,co-admin
445,5168335526,admin
159,1025430091,co-admin
294,2876214913,member
258,3954571742,member
201,2741425403,co-admin
152,3990282524,admin
460,5069263250,admin
75,5347099766,member
53,2944943511,admin
234,3310893955,admin
142,3495707881,co-admin
87,2095735647,co-admin
217,5318854842,admin
308,2314202973,admin
278,5119052366,co-admin
9,2560855084,member
181,5118703881,co-admin
336,3692562161,admin
391,1868168465,co-admin
275,2997965191,admin
495,5105329492,member
95,3044315314,admin
93,1911746955,member
283,3124083152,admin
94,3254927351,admin
66,5079711362,admin
169,5075206962,co-admin
289,3965546977,co-admin
127,5256084993,admin
89,5233988511,co-admin
368,3655770373,member
482,2875078445,member
332,3490897177,member
146,3872650681,member
75,5054705858,admin
208,3125620957,member
58,3553235631,member
151,3908606461,co-admin
435,2193893190,member
54,3106083345,co-admin
473,2998923377,co-admin
8,2716692927,member
335,3255725775,admin
215,1802751782,member
220,2436212297,admin
374,5318727278,admin
93,3772846612,member
359,3193206374,member
490,5301904089,co-admin
121,2306985942,co-admin
19,1265517841,admin
388,5106959867,member
279,3015209131,co-admin
8,2233796895,admin
488,2771663194,admin
123,3895030222,member
413,2036592175,member
498,2554699111,co-admin
283,2880624347,member
229,5339549096,member
328,3122566013,co-admin
413,2920524554,member
108,3484569637,member
401,3080431343,member
115,5135032687,admin
316,3314117987,co-admin
37,1883982660,co-admin
347,5014327478,co-admin
346,5041480253,co-admin
91,5356104089,co-admin
139,5323942348,co-admin
66,5079307185,member
28,5152699065,admin
488,3157618624,co-admin
487,2286571711,admin
66,2399342723,member
34,5311022495,co-admin
271,5069466863,co-admin
175,2675813993,admin
337,2998951383,member
465,5029479172,co-admin
233,1992614352,co-admin
312,3852359559,member
485,2624343383,member
352,3223837344,co-admin
168,3744498867,member
73,3910365562,admin
166,3935156808,member
199,2382485145,co-admin
361,2951410445,member
272,5207789394,admin
30,1867046605,co-admin
391,3968770576,co-admin
47,3847862280,co-admin
479,5318903555,co-admin
252,3112627301,co-admin
453,5339375018,admin
450,3478624004,co-admin
103,2745869890,co-admin
185,2812181731,co-admin
44,5309649023,co-admin
99,3896964951,admin
29,5211891225,co-admin
215,1853410862,co-admin
209,2204856583,member
4,1798013533,member
225,1790379901,admin
102,3145932583,member
323,1901606285,member
286,2060008495,member
299,2641298160,member
47,3672604271,admin
143,2878939795,member
201,2612775242,admin
237,2887994485,admin
47,5374522711,co-admin
91,1957333445,admin
218,3723329143,co-admin
230,5123887716,co-admin
404,5357492272,member
126,3972713658,co-admin
375,3031389011,member
54,3978682126,co-admin
42,5374269170,co-admin
161,2175297183,member
424,3695873954,member
18,1092622642,co-admin
304,3279732284,co-admin
115,3847997367,co-admin
83,3702134467,member
59,3258574712,member
494,2286861670,member
469,2851995875,co-admin
179,3833155926,co-admin
313,3822613824,member
441,2279718297,co-admin
207,2707104155,admin
183,2887622521,member
213,1822213653,member
55,3192561542,co-admin
129,2196255402,member
483,5359888075,admin
273,2351688925,co-admin
313,2928575534,member
173,3144403322,admin
495,2878052231,admin
457,2749348442,member
318,3225961045,co-admin
333,3407893310,admin
301,3489622590,admin
458,2314202973,co-admin
12,2701906752,admin
81,2737468327,co-admin
7,2890650683,member
28,3777999222,member
369,5146142572,admin
397,2869891174,co-admin
90,3919007399,member
78,2892904177,member
106,2306805487,admin
65,5340649733,member
270,2253886202,co-admin
279,5057713919,member
174,2842548984,member
165,5077955361,admin
50,3118983125,member
118,5295394834,co-admin
435,3030301495,admin
7,3936154720,co-admin
105,3286366723,admin
358,2875911740,co-admin
424,5014988913,member
155,3044028862,admin
191,2129006005,co-admin
306,2059669933,co-admin
324,3089975995,member
377,5015277204,co-admin
219,3510658102,admin
204,3978379214,member
467,2017998315,co-admin
70,5023718738,admin
296,5251327461,member
377,2359508485,admin
497,5140516469,admin
360,2998912917,co-admin
443,3442840982,admin
372,2646568685,member
360,3171192694,member
18,3818373112,admin
419,5361383969,co-admin
57,3480910852,admin
24,1945515332,co-admin
70,2824110203,member
140,5310749502,admin
131,5303315091,member
373,5305640397,co-admin
15,5372945037,co-admin
460,5105720594,admin
244,2945165054,admin
166,3863812328,co-admin
151,5130896147,co-admin
104,2353054102,co-admin
500,5252087142,member
153,2998683064,co-admin
215,3197341314,member
210,3279413201,co-admin
4,3429903722,admin
196,2384036495,member
180,5301904089,admin
335,1796758445,co-admin
430,2735567275,co-admin
252,3927045965,admin
145,2059837047,admin
403,3175425354,admin
32,2759968291,co-admin
387,2608432477,co-admin
400,5064546450,member
160,2674362480,co-admin
24,5277050906,member
279,2230487581,co-admin
315,3188226004,co-admin
49,3968222756,member
46,2958944524,co-admin
82,5239912666,co-admin
287,5108580568,member
305,2889406037,co-admin
299,3978253911,member
113,1501740924,co-admin
498,3793092477,member
455,2846981352,co-admin
245,5181033427,member
372,2610838621,admin
172,5264875621,admin
315,2482351573,co-admin
445,3968492817,admin
488,1353840902,co-admin
63,3975902871,co-admin
402,5317867742,co-admin
158,5292530140,co-admin
19,1970838453,admin
469,2145235680,member
341,3165301404,admin
212,3908538129,co-admin
363,3958171384,admin
456,2678832202,co-admin
451,5132779034,member
370,3503453533,admin
28,3308551931,member
63,2882495811,admin
167,2900945525,admin
29,3812327126,member
333,2931589217,admin
105,2630899405,co-admin
24,2934249351,member
27,3978467532,co-admin
388,2909537765,co-admin
106,3719780823,admin
20,1770269973,member
210,2661163397,member
494,5238306165,member
60,5131264521,member
412,2997813453,member
365,5235535571,member
228,3085434387,member
276,2820239674,member
260,3945925059,admin
108,5107312314,admin
444,1768284700,member
277,1765353301,admin
346,3461838530,admin
407,3899932667,admin
383,2232436363,admin
187,5305269865,admin
12,3026144821,member
224,5242863512,admin
109,3243272815,co-admin
92,1552199430,member
329,2253886202,co-admin
95,5336090057,admin
9,5259046318,member
31,3592094153,member
374,3978461538,co-admin
495,3503482315,admin
394,3062669975,co-admin
290,3985099094,admin
471,1885982224,member
425,1348036477,co-admin
148,3556124805,admin
449,5130928021,member
229,5046429892,co-admin
391,2732388634,member
63,5127538979,member
109,1912105660,admin
307,3157116207,co-admin
220,5090922203,co-admin
103,3937700636,admin
164,1575615434,co-admin
57,2803186862,member
296,5251585321,admin
220,5082267936,co-admin
123,2044174540,admin
279,5102337546,co-admin
43,3144028237,admin
222,3884836742,admin
77,2882509885,admin
33,2580698473,co-admin
201,3176097885,member
331,3239504235,co-admin
370,3147560203,admin
46,3837591783,co-admin
207,5108756845,co-admin
15,3101340633,admin
8,3931773382,member
442,1642351362,member
119,3641820591,admin
468,3835234587,member
253,1081292801,co-admin
343,1102624175,admin
250,2093690245,member
52,3722574373,member
266,5128391338,member
219,2744023403,member
205,2901827333,co-admin
318,3082181080,admin
412,2344381631,member
399,2808107653,co-admin
216,3495040554,admin
455,2417172775,co-admin
366,2683496873,member
21,5150905723,co-admin
379,3202423965,co-admin
388,3079946793,admin
161,3574300935,admin
139,5222026807,admin
483,3183813472,co-admin
480,3145190940,co-admin
452,3978682126,co-admin
301,2523408042,admin
143,2833943527,admin
236,5044030299,admin
